,name,score,loot,num_dangers,num_players,expected_value,leader_score,prob_dying,extra,num_artifacts,round_number,decision
1,B,0,0,0,0,0,0,0,0,0,1,1
6,B,0,0,1,4,4.275862068965517,0,0.06896551724137931,0,0,1,1
10,B,0,0,2,4,4.428571428571429,0,0.14285714285714285,0,0,1,1
13,B,0,0,3,3,4.592592592592593,0,0.2222222222222222,0,0,1,1
16,B,0,4,3,3,4.230769230769231,0,0.23076923076923078,2,0,1,1
19,B,0,4,4,2,4.4,6,0.32,0,0,1,1
22,B,0,0,4,2,4.4,6,0.32,0,0,2,1
27,B,0,4,0,4,3.689655172413793,6,0.0,1,0,2,1
31,B,0,6,0,4,3.4285714285714284,6,0.0,4,0,2,1
35,B,0,6,1,4,3.5555555555555554,6,0.07407407407407407,4,0,2,1
39,B,0,8,1,2,3.5,14,0.07692307692307693,1,0,2,1
40,B,0,8,2,1,3.64,14,0.16,0,0,2,1
41,B,0,8,3,1,3.7916666666666665,14,0.25,0,0,2,1
42,B,0,19,3,1,3.4782608695652173,14,0.2608695652173913,0,0,2,1
43,B,0,32,3,1,3.0454545454545454,14,0.2727272727272727,0,0,2,1
45,B,0,0,3,1,3.0454545454545454,14,0.2727272727272727,0,0,3,1
50,B,0,0,1,4,4.275862068965517,14,0.06896551724137931,0,0,3,1
54,B,0,4,1,3,3.9642857142857144,14,0.07142857142857142,1,0,3,1
56,B,0,9,1,2,3.7037037037037037,14,0.07407407407407407,1,0,3,1
58,B,0,11,1,2,3.6538461538461537,14,0.07692307692307693,2,0,3,1
60,B,0,11,1,2,3.8,14,0.08,2,1,3,1
62,B,0,11,2,2,3.9583333333333335,14,0.16666666666666666,2,1,3,1
64,B,0,16,2,1,3.9130434782608696,18,0.17391304347826086,0,0,3,1
65,B,0,16,3,1,4.090909090909091,18,0.2727272727272727,0,0,3,1
66,B,0,16,4,1,4.285714285714286,18,0.38095238095238093,0,0,3,0
68,B,16,0,4,1,4.285714285714286,18,0.38095238095238093,0,0,4,0
79,B,16,0,4,1,4.285714285714286,18,0.38095238095238093,0,0,5,1
84,B,16,0,1,4,4.275862068965517,24,0.06896551724137931,0,0,5,1
87,B,16,1,1,2,4.321428571428571,24,0.07142857142857142,1,0,5,1
89,B,16,6,1,2,4.074074074074074,24,0.07407407407407407,2,0,5,0
0,A,0,0,0,0,0,0,0,0,0,1,1
5,A,0,0,1,3,4.275862068965517,0,0.06896551724137931,0,0,1,1
8,A,0,0,1,3,4.275862068965517,0,0.06896551724137931,0,0,2,0
27,A,0,0,1,3,4.275862068965517,0,0.06896551724137931,0,0,3,1
32,A,0,1,0,4,4.103448275862069,11,0.0,1,0,3,1
36,A,0,3,0,4,3.857142857142857,11,0.0,4,0,3,0
58,A,7,0,0,4,3.857142857142857,11,0.0,4,0,4,1
63,A,7,0,1,4,4.275862068965517,11,0.06896551724137931,0,0,4,1
67,A,7,3,1,2,4.178571428571429,11,0.07142857142857142,1,0,4,1
69,A,7,3,1,2,4.333333333333333,11,0.07407407407407407,1,1,4,0
74,A,16,0,1,2,4.333333333333333,11,0.07407407407407407,1,1,5,1
79,A,16,0,1,4,4.275862068965517,16,0.06896551724137931,0,0,5,1
4,E,0,0,0,0,0,0,0,0,0,1,1
7,E,0,4,0,3,3.793103448275862,0,0.0,2,0,1,0
18,E,6,0,0,3,3.793103448275862,0,0.0,2,0,2,1
22,E,6,0,1,4,4.275862068965517,9,0.06896551724137931,0,0,2,1
25,E,6,0,1,3,4.428571428571429,9,0.07142857142857142,0,1,2,1
30,E,6,0,1,3,4.428571428571429,9,0.07142857142857142,0,1,3,1
35,E,6,0,1,5,4.275862068965517,9,0.06896551724137931,0,0,3,1
39,E,6,0,2,4,4.428571428571429,9,0.14285714285714285,0,0,3,0
44,E,6,0,2,4,4.428571428571429,9,0.14285714285714285,0,0,4,1
49,E,6,0,0,5,4.275862068965517,9,0.0,0,1,4,1
54,E,6,1,0,5,4.107142857142857,9,0.0,4,1,4,0
61,E,8,0,0,5,4.107142857142857,9,0.0,4,1,5,1
63,E,8,2,0,2,4.103448275862069,10,0.0,1,0,5,0
2,C,0,0,0,0,0,0,0,0,0,1,1
7,C,0,0,1,3,4.275862068965517,0,0.06896551724137931,0,0,1,1
10,C,0,0,2,3,4.428571428571429,0,0.14285714285714285,0,0,1,1
13,C,0,0,2,3,4.518518518518518,0,0.14814814814814814,2,0,1,0
16,C,2,0,2,3,4.518518518518518,0,0.14814814814814814,2,0,2,1
20,C,2,0,1,3,4.275862068965517,2,0.06896551724137931,0,0,2,1
22,C,2,0,2,2,4.428571428571429,2,0.14285714285714285,0,0,2,1
24,C,2,1,2,2,4.481481481481482,2,0.14814814814814814,1,0,2,1
26,C,2,9,2,2,4.0,2,0.15384615384615385,2,0,2,1
28,C,2,9,3,1,4.16,11,0.24,0,0,2,1
29,C,2,9,4,1,4.333333333333333,11,0.3333333333333333,0,0,2,1
32,C,2,0,4,1,4.333333333333333,11,0.3333333333333333,0,0,3,1
37,C,2,0,1,4,4.275862068965517,11,0.06896551724137931,0,0,3,1
41,C,2,3,1,4,3.9642857142857144,11,0.07142857142857142,1,0,3,1
44,C,2,3,2,3,4.111111111111111,11,0.14814814814814814,0,0,3,0
56,C,5,0,2,3,4.111111111111111,11,0.14814814814814814,0,0,4,1
60,C,5,0,1,4,4.275862068965517,11,0.06896551724137931,0,0,4,1
63,C,5,8,1,2,3.8214285714285716,11,0.07142857142857142,1,0,4,0
68,C,14,0,1,2,3.8214285714285716,11,0.07142857142857142,1,0,5,1
73,C,14,0,1,4,4.275862068965517,14,0.06896551724137931,0,0,5,1
76,C,14,0,1,3,4.392857142857143,14,0.07142857142857142,1,0,5,0
2,C,0,0,0,0,0,0,0,0,0,1,1
7,C,0,2,0,5,3.896551724137931,0,0.0,1,0,1,1
12,C,0,2,0,5,4.0,0,0.0,2,0,1,1
17,C,0,2,1,4,4.148148148148148,4,0.07407407407407407,0,0,1,1
20,C,0,2,1,3,4.3076923076923075,4,0.07692307692307693,0,1,1,1
24,C,0,0,1,3,4.3076923076923075,4,0.07692307692307693,0,1,2,1
28,C,0,0,1,4,4.275862068965517,7,0.06896551724137931,0,0,2,1
32,C,0,1,1,4,4.25,7,0.07142857142857142,1,0,2,1
35,C,0,1,1,3,4.333333333333333,9,0.07407407407407407,2,0,2,1
38,C,0,1,2,3,4.5,9,0.15384615384615385,2,0,2,1
41,C,0,1,3,2,4.68,9,0.24,0,0,2,1
43,C,0,1,3,2,4.875,9,0.25,0,1,2,1
45,C,0,9,3,2,4.3478260869565215,9,0.2608695652173913,1,1,2,0
51,C,15,0,3,2,4.3478260869565215,9,0.2608695652173913,1,1,3,1
56,C,15,0,0,5,4.275862068965517,15,0.0,0,1,3,0
74,C,20,0,0,5,4.275862068965517,15,0.0,0,1,4,1
79,C,20,0,0,5,4.275862068965517,20,0.0,0,1,4,0
98,C,30,0,0,5,4.275862068965517,20,0.0,0,1,5,1
103,C,30,3,0,4,3.8275862068965516,30,0.0,1,0,5,0
1,B,0,0,0,0,0,0,0,0,0,1,1
6,B,0,0,1,5,4.275862068965517,0,0.06896551724137931,0,0,1,1
11,B,0,0,1,3,4.428571428571429,0,0.07142857142857142,0,1,1,1
14,B,0,3,1,3,4.185185185185185,0,0.07407407407407407,2,1,1,1
17,B,0,3,2,3,4.346153846153846,0,0.15384615384615385,2,1,1,0
20,B,10,0,2,3,4.346153846153846,0,0.15384615384615385,2,1,2,1
25,B,10,2,0,5,3.8275862068965516,10,0.0,3,0,2,1
29,B,10,6,0,4,3.357142857142857,10,0.0,1,0,2,1
33,B,10,8,0,4,3.074074074074074,10,0.0,4,0,2,1
37,B,10,10,0,4,2.769230769230769,10,0.0,7,0,2,1
41,B,10,10,0,2,2.88,13,0.0,1,1,2,1
43,B,10,10,1,2,3.0,13,0.08333333333333333,1,1,2,1
45,B,10,11,1,2,3.0434782608695654,13,0.08695652173913043,1,1,2,1
47,B,10,11,2,1,3.1818181818181817,17,0.18181818181818182,0,0,2,0
49,B,21,0,2,1,3.1818181818181817,17,0.18181818181818182,0,0,3,1
54,B,21,0,1,4,4.275862068965517,21,0.06896551724137931,0,0,3,0
62,B,21,0,1,4,4.275862068965517,21,0.06896551724137931,0,0,4,1
67,B,21,0,0,5,4.275862068965517,23,0.0,0,1,4,1
71,B,21,0,1,4,4.428571428571429,23,0.07142857142857142,0,0,4,1
75,B,21,0,2,4,4.592592592592593,23,0.14814814814814814,0,0,4,1
79,B,21,1,2,4,4.5,23,0.15384615384615385,3,0,4,1
83,B,21,4,2,4,4.08,23,0.16,6,0,4,1
87,B,21,6,2,4,3.7916666666666665,23,0.16666666666666666,9,0,4,0
97,B,36,0,2,4,3.7916666666666665,23,0.16666666666666666,9,0,5,1
102,B,36,0,1,5,4.275862068965517,36,0.06896551724137931,0,0,5,1
107,B,36,0,2,5,4.428571428571429,36,0.14285714285714285,0,0,5,1
112,B,36,1,2,5,4.333333333333333,36,0.14814814814814814,2,0,5,1
117,B,36,1,3,5,4.5,36,0.23076923076923078,2,0,5,1
122,B,36,1,3,4,4.68,36,0.24,0,1,5,1
126,B,36,1,4,3,4.875,36,0.3333333333333333,0,0,5,1
1,B,0,0,0,0,0,0,0,0,0,1,1
6,B,0,0,1,5,4.275862068965517,0,0.06896551724137931,0,0,1,1
11,B,0,1,1,5,4.25,0,0.07142857142857142,0,0,1,0
36,B,1,0,1,5,4.25,0,0.07142857142857142,0,0,2,1
41,B,1,1,0,5,4.103448275862069,22,0.0,0,0,2,0
56,B,2,0,0,5,4.103448275862069,22,0.0,0,0,3,1
61,B,2,1,0,5,4.0344827586206895,32,0.0,2,0,3,1
66,B,2,3,0,5,3.7857142857142856,32,0.0,3,0,3,1
71,B,2,3,0,4,3.925925925925926,32,0.0,0,1,3,1
75,B,2,3,1,4,4.076923076923077,32,0.07692307692307693,0,1,3,0
82,B,10,0,1,4,4.076923076923077,32,0.07692307692307693,0,1,4,1
86,B,10,0,1,4,4.275862068965517,32,0.06896551724137931,0,0,4,1
90,B,10,0,2,1,4.428571428571429,32,0.14285714285714285,0,0,4,1
91,B,10,11,2,1,4.185185185185185,32,0.14814814814814814,0,0,4,1
92,B,10,11,3,1,4.346153846153846,32,0.23076923076923078,0,0,4,0
94,B,21,0,3,1,4.346153846153846,32,0.23076923076923078,0,0,5,1
98,B,21,3,0,2,4.0344827586206895,32,0.0,1,0,5,1
100,B,21,3,0,2,4.178571428571429,32,0.0,1,1,5,1
102,B,21,3,1,2,4.333333333333333,32,0.07407407407407407,1,1,5,1
104,B,21,5,1,2,4.3076923076923075,32,0.07692307692307693,2,1,5,1
106,B,21,13,1,2,3.8,32,0.08,3,1,5,1
108,B,21,14,1,2,3.875,32,0.08333333333333333,3,1,5,0
3,D,0,0,0,0,0,0,0,0,0,1,1
7,D,0,0,1,4,4.275862068965517,0,0.06896551724137931,0,0,1,1
10,D,0,4,1,3,3.9285714285714284,0,0.07142857142857142,2,0,1,1
13,D,0,6,1,2,3.925925925925926,6,0.07407407407407407,0,0,1,1
14,D,0,6,2,1,4.076923076923077,6,0.15384615384615385,0,0,1,0
18,D,6,0,2,1,4.076923076923077,6,0.15384615384615385,0,0,2,1
22,D,6,1,0,4,4.137931034482759,6,0.0,0,0,2,1
26,D,6,1,1,3,4.285714285714286,7,0.07142857142857142,0,0,2,1
28,D,6,6,1,2,4.037037037037037,7,0.07407407407407407,1,0,2,1
30,D,6,11,1,2,3.769230769230769,7,0.07692307692307693,2,0,2,1
32,D,6,15,1,2,3.56,7,0.08,3,0,2,1
34,D,6,15,2,2,3.7083333333333335,7,0.16666666666666666,3,0,2,0
45,D,24,0,2,2,3.7083333333333335,7,0.16666666666666666,3,0,3,1
49,D,24,0,1,4,4.275862068965517,24,0.06896551724137931,0,0,3,1
52,D,24,5,1,3,3.8214285714285716,24,0.07142857142857142,2,0,3,1
55,D,24,5,2,3,3.962962962962963,24,0.14814814814814814,2,0,3,1
57,D,24,5,3,2,4.115384615384615,24,0.23076923076923078,0,0,3,1
59,D,24,5,4,2,4.28,24,0.32,0,0,3,1
64,D,24,0,4,2,4.28,24,0.32,0,0,4,1
69,D,24,2,0,5,3.793103448275862,24,0.0,4,0,4,1
74,D,24,4,0,5,3.4642857142857144,24,0.0,7,0,4,1
78,D,24,7,0,3,3.259259259259259,24,0.0,1,0,4,0
92,D,32,0,0,3,3.259259259259259,24,0.0,1,0,5,1
97,D,32,1,0,5,4.103448275862069,32,0.0,0,0,5,1
100,D,32,1,1,3,4.25,32,0.07142857142857142,0,0,5,1
102,D,32,2,1,2,4.333333333333333,32,0.07407407407407407,0,0,5,0
3,D,0,0,0,0,0,0,0,0,0,1,1
7,D,0,0,0,3,4.275862068965517,0,0.0,0,1,1,1
9,D,0,0,0,2,4.428571428571429,5,0.0,0,1,1,1
11,D,0,0,1,2,4.592592592592593,5,0.07407407407407407,0,1,1,1
13,D,0,1,1,2,4.6923076923076925,5,0.07692307692307693,0,1,1,1
14,D,0,6,1,1,4.68,6,0.08,0,0,1,1
15,D,0,6,2,1,4.875,6,0.16666666666666666,0,0,1,1
16,D,0,20,2,1,4.478260869565218,6,0.17391304347826086,0,0,1,1
20,D,0,0,2,1,4.478260869565218,6,0.17391304347826086,0,0,2,1
25,D,0,1,0,5,3.9655172413793105,6,0.0,4,0,2,1
30,D,0,1,1,5,4.107142857142857,6,0.07142857142857142,4,0,2,1
35,D,0,1,1,5,4.111111111111111,6,0.07407407407407407,8,0,2,1
40,D,0,1,2,4,4.269230769230769,9,0.15384615384615385,0,0,2,1
44,D,0,1,3,4,4.44,9,0.24,0,0,2,1
48,D,0,3,3,4,4.166666666666667,9,0.25,3,0,2,1
51,D,0,5,3,3,4.043478260869565,12,0.2608695652173913,1,0,2,1
54,D,0,5,3,3,4.136363636363637,12,0.2727272727272727,3,0,2,1
58,D,0,0,3,3,4.136363636363637,12,0.2727272727272727,3,0,3,1
62,D,0,0,0,3,4.275862068965517,12,0.0,0,1,3,1
63,D,0,0,1,1,4.428571428571429,12,0.07142857142857142,0,1,3,1
64,D,0,0,2,1,4.592592592592593,12,0.14814814814814814,0,1,3,1
65,D,0,11,2,1,4.346153846153846,12,0.15384615384615385,0,1,3,1
69,D,0,0,2,1,4.346153846153846,12,0.15384615384615385,0,1,4,1
72,D,0,0,0,3,4.275862068965517,12,0.0,0,1,4,1
75,D,0,7,0,2,3.9285714285714284,19,0.0,0,0,4,1
77,D,0,7,1,2,4.074074074074074,19,0.07407407407407407,0,0,4,1
78,D,0,22,1,1,3.6538461538461537,19,0.07692307692307693,0,0,4,1
79,D,0,22,2,1,3.8,19,0.16,0,0,4,1
80,D,0,22,2,1,3.9583333333333335,19,0.16666666666666666,0,1,4,1
81,D,0,22,3,1,4.130434782608695,19,0.2608695652173913,0,1,4,1
82,D,0,35,3,1,3.727272727272727,19,0.2727272727272727,0,1,4,1
86,D,0,0,3,1,3.727272727272727,19,0.2727272727272727,0,1,5,1
91,D,0,0,0,5,4.275862068965517,19,0.0,0,1,5,1
96,D,0,0,0,5,4.321428571428571,19,0.0,3,1,5,1
98,D,0,0,1,1,4.481481481481482,19,0.07407407407407407,3,1,5,1
99,D,0,13,1,1,4.153846153846154,19,0.07692307692307693,3,1,5,0
3,D,0,0,0,0,0,0,0,0,0,1,1
7,D,0,1,0,4,4.103448275862069,0,0.0,1,0,1,1
11,D,0,1,1,3,4.25,2,0.07142857142857142,0,0,1,1
13,D,0,5,1,2,4.074074074074074,2,0.07407407407407407,1,0,1,1
15,D,0,7,1,2,4.038461538461538,2,0.07692307692307693,2,0,1,1
17,D,0,7,2,2,4.2,2,0.16,2,0,1,1
21,D,0,0,2,2,4.2,2,0.16,2,0,2,1
24,D,0,0,1,3,4.275862068965517,2,0.06896551724137931,0,0,2,1
27,D,0,6,1,2,3.9642857142857144,2,0.07142857142857142,1,0,2,1
29,D,0,6,2,2,4.111111111111111,2,0.14814814814814814,1,0,2,1
31,D,0,6,3,2,4.269230769230769,2,0.23076923076923078,1,0,2,1
35,D,0,0,3,2,4.269230769230769,2,0.23076923076923078,1,0,3,1
40,D,0,3,0,5,3.7586206896551726,2,0.0,0,0,3,1
45,D,0,3,1,4,3.892857142857143,5,0.07142857142857142,0,0,3,1
48,D,0,3,2,3,4.037037037037037,5,0.14814814814814814,0,0,3,1
49,D,0,17,2,1,3.6538461538461537,5,0.15384615384615385,0,0,3,1
50,D,0,24,2,1,3.52,5,0.16,0,0,3,1
51,D,0,28,2,1,3.5,5,0.16666666666666666,0,0,3,1
52,D,0,28,3,1,3.652173913043478,5,0.2608695652173913,0,0,3,1
53,D,0,39,3,1,3.3181818181818183,5,0.2727272727272727,0,0,3,1
54,D,0,46,3,1,3.142857142857143,5,0.2857142857142857,0,0,3,0
58,D,46,0,3,1,3.142857142857143,5,0.2857142857142857,0,0,4,1
62,D,46,0,1,4,4.275862068965517,46,0.06896551724137931,0,0,4,1
66,D,46,0,1,4,4.357142857142857,46,0.07142857142857142,2,0,4,1
69,D,46,0,2,3,4.518518518518518,46,0.14814814814814814,0,0,4,1
72,D,46,5,2,3,4.115384615384615,46,0.15384615384615385,0,0,4,1
75,D,46,5,2,3,4.28,46,0.16,0,1,4,1
78,D,46,7,2,3,4.166666666666667,46,0.16666666666666666,1,1,4,0
84,D,53,0,2,3,4.166666666666667,46,0.16666666666666666,1,1,5,1
89,D,53,0,1,5,4.275862068965517,53,0.06896551724137931,0,0,5,1
93,D,53,2,1,4,4.035714285714286,53,0.07142857142857142,3,0,5,1
97,D,53,2,2,4,4.185185185185185,53,0.14814814814814814,3,0,5,1
101,D,53,2,3,3,4.346153846153846,53,0.23076923076923078,0,0,5,1
104,D,53,2,3,3,4.52,53,0.24,0,1,5,1
106,D,53,9,3,2,4.125,53,0.25,0,0,5,1
107,D,53,9,3,1,4.304347826086956,53,0.2608695652173913,0,1,5,0
4,E,0,0,0,0,0,0,0,0,0,1,1
7,E,0,1,0,3,4.137931034482759,0,0.0,1,0,1,1
9,E,0,6,0,2,3.892857142857143,2,0.0,1,0,1,1
11,E,0,6,1,2,4.037037037037037,2,0.07407407407407407,1,0,1,0
18,E,7,0,1,2,4.037037037037037,2,0.07407407407407407,1,0,2,1
23,E,7,0,1,5,4.275862068965517,7,0.06896551724137931,0,0,2,1
28,E,7,3,1,5,3.8214285714285716,7,0.07142857142857142,2,0,2,1
33,E,7,3,2,5,3.962962962962963,7,0.14814814814814814,2,0,2,1
38,E,7,4,2,5,3.8461538461538463,7,0.15384615384615385,4,0,2,1
43,E,7,5,2,5,3.8,7,0.16,4,0,2,1
48,E,7,5,2,5,3.9166666666666665,7,0.16666666666666666,5,0,2,0
59,E,14,0,2,5,3.9166666666666665,7,0.16666666666666666,5,0,3,1
63,E,14,0,0,4,4.275862068965517,14,0.0,0,1,3,1
66,E,14,0,0,3,4.428571428571429,14,0.0,0,1,3,1
69,E,14,0,1,3,4.592592592592593,14,0.07407407407407407,0,1,3,1
72,E,14,0,1,3,4.6923076923076925,14,0.07692307692307693,2,1,3,1
74,E,14,0,2,2,4.88,14,0.16,0,0,3,1
76,E,14,6,2,2,4.541666666666667,14,0.16666666666666666,1,0,3,0
81,E,20,0,2,2,4.541666666666667,14,0.16666666666666666,1,0,4,0
90,E,20,0,2,2,4.541666666666667,14,0.16666666666666666,1,0,5,1
94,E,20,0,1,4,4.275862068965517,22,0.06896551724137931,0,0,5,1
97,E,20,0,2,3,4.428571428571429,22,0.14285714285714285,0,0,5,1
100,E,20,3,2,3,4.185185185185185,22,0.14814814814814814,2,0,5,0
1,B,0,0,0,0,0,0,0,0,0,1,1
6,B,0,0,0,4,4.275862068965517,0,0.0,0,1,1,1
10,B,0,0,1,3,4.428571428571429,5,0.07142857142857142,0,0,1,1
13,B,0,0,2,3,4.592592592592593,5,0.14814814814814814,0,0,1,1
16,B,0,1,2,3,4.576923076923077,5,0.15384615384615385,2,0,1,1
18,B,0,1,3,1,4.76,5,0.24,0,0,1,0
20,B,1,0,3,1,4.76,5,0.24,0,0,2,1
25,B,1,0,1,4,4.275862068965517,5,0.06896551724137931,0,0,2,1
29,B,1,3,1,3,4.035714285714286,5,0.07142857142857142,2,0,2,0
34,B,5,0,1,3,4.035714285714286,5,0.07142857142857142,2,0,3,1
39,B,5,0,0,4,4.275862068965517,6,0.0,0,1,3,1
42,B,5,0,1,2,4.428571428571429,6,0.07142857142857142,0,1,3,0
46,B,10,0,1,2,4.428571428571429,6,0.07142857142857142,0,1,4,0
52,B,10,0,1,2,4.428571428571429,6,0.07142857142857142,0,1,5,1
57,B,10,0,1,4,4.275862068965517,10,0.06896551724137931,0,0,5,1
61,B,10,0,1,4,4.392857142857143,10,0.07142857142857142,1,0,5,1
65,B,10,1,1,4,4.296296296296297,10,0.07407407407407407,4,0,5,1
69,B,10,1,2,4,4.461538461538462,10,0.15384615384615385,4,0,5,1
73,B,10,1,3,4,4.64,10,0.24,4,0,5,1
77,B,10,1,4,4,4.833333333333333,10,0.3333333333333333,4,0,5,0
2,C,0,0,0,0,0,0,0,0,0,1,0
16,C,0,0,0,0,0.0,0,0.0,0,0,2,1
20,C,0,3,0,4,3.8275862068965516,23,0.0,1,0,2,1
24,C,0,8,0,3,3.4285714285714284,23,0.0,0,0,2,1
27,C,0,12,0,3,3.037037037037037,23,0.0,2,0,2,1
30,C,0,12,1,2,3.1538461538461537,37,0.07692307692307693,0,0,2,1
32,C,0,12,2,2,3.28,37,0.16,0,0,2,1
34,C,0,12,3,2,3.4166666666666665,37,0.25,0,0,2,1
37,C,0,0,3,2,3.4166666666666665,37,0.25,0,0,3,1
42,C,0,1,0,5,4.0344827586206895,37,0.0,2,0,3,1
46,C,0,4,0,4,3.7142857142857144,37,0.0,1,0,3,1
50,C,0,4,1,4,3.8518518518518516,37,0.07407407407407407,1,0,3,0
67,C,5,0,1,4,3.8518518518518516,37,0.07407407407407407,1,0,4,1
71,C,5,1,0,3,4.172413793103448,37,0.0,0,0,4,1
74,C,5,2,0,3,4.142857142857143,37,0.0,2,0,4,1
77,C,5,2,1,3,4.296296296296297,37,0.07407407407407407,2,0,4,1
80,C,5,3,1,3,4.3076923076923075,37,0.07692307692307693,3,0,4,1
83,C,5,3,2,3,4.48,37,0.16,3,0,4,1
86,C,5,3,3,2,4.666666666666667,37,0.25,0,0,4,1
87,C,5,18,3,1,4.217391304347826,37,0.2608695652173913,0,0,4,1
88,C,5,35,3,1,3.6363636363636362,37,0.2727272727272727,0,0,4,1
89,C,5,44,3,1,3.380952380952381,37,0.2857142857142857,0,0,4,1
90,C,5,44,3,1,3.55,37,0.3,0,1,4,0
93,C,54,0,3,1,3.55,37,0.3,0,1,5,1
98,C,54,0,1,5,4.275862068965517,54,0.06896551724137931,0,0,5,1
102,C,54,3,1,4,3.892857142857143,54,0.07142857142857142,3,0,5,1
106,C,54,4,1,3,3.888888888888889,54,0.07407407407407407,1,0,5,0
1,B,0,0,0,0,0,0,0,0,0,1,1
6,B,0,0,0,4,4.275862068965517,0,0.0,0,1,1,1
10,B,0,0,1,4,4.428571428571429,0,0.07142857142857142,0,1,1,0
16,B,0,0,1,4,4.428571428571429,0,0.07142857142857142,0,1,2,1
20,B,0,0,0,4,4.275862068965517,8,0.0,0,1,2,1
24,B,0,0,1,4,4.428571428571429,8,0.07142857142857142,0,1,2,1
28,B,0,1,1,4,4.444444444444445,8,0.07407407407407407,0,1,2,1
33,B,0,0,1,4,4.444444444444445,8,0.07407407407407407,0,1,3,1
38,B,0,0,1,3,4.275862068965517,14,0.06896551724137931,0,0,3,1
41,B,0,2,1,3,4.178571428571429,14,0.07142857142857142,1,0,3,1
43,B,0,10,1,2,3.7037037037037037,14,0.07407407407407407,1,0,3,1
45,B,0,10,1,2,3.8461538461538463,14,0.07692307692307693,1,1,3,1
47,B,0,15,1,2,3.56,14,0.08,2,1,3,1
49,B,0,15,1,2,3.7083333333333335,14,0.08333333333333333,2,2,3,0
55,B,37,0,1,2,3.7083333333333335,14,0.08333333333333333,2,2,4,1
60,B,37,0,0,5,4.275862068965517,37,0.0,0,1,4,1
65,B,37,0,1,4,4.428571428571429,37,0.07142857142857142,0,0,4,0
85,B,37,0,1,4,4.428571428571429,37,0.07142857142857142,0,0,5,1
90,B,37,0,0,4,4.275862068965517,37,0.0,0,1,5,1
94,B,37,1,0,4,4.285714285714286,37,0.0,0,1,5,0
4,E,0,0,0,0,0,0,0,0,0,1,1
8,E,0,0,1,4,4.275862068965517,0,0.06896551724137931,0,0,1,1
11,E,0,0,2,3,4.428571428571429,0,0.14285714285714285,0,0,1,1
16,E,0,0,2,3,4.428571428571429,0,0.14285714285714285,0,0,2,1
19,E,0,4,0,3,3.8275862068965516,0,0.0,1,0,2,1
21,E,0,4,1,2,3.9642857142857144,5,0.07142857142857142,0,0,2,1
23,E,0,4,1,2,4.111111111111111,5,0.07407407407407407,0,1,2,1
25,E,0,9,1,2,3.8461538461538463,5,0.07692307692307693,1,1,2,1
27,E,0,9,1,2,4.0,5,0.08,1,2,2,1
29,E,0,12,1,2,3.875,5,0.08333333333333333,2,2,2,1
31,E,0,16,1,2,3.652173913043478,5,0.08695652173913043,3,2,2,0
36,E,22,0,1,2,3.652173913043478,5,0.08695652173913043,3,2,3,1
41,E,22,0,1,5,4.275862068965517,22,0.06896551724137931,0,0,3,1
44,E,22,5,1,3,3.8214285714285716,22,0.07142857142857142,2,0,3,1
47,E,22,8,1,3,3.5555555555555554,22,0.07407407407407407,4,0,3,1
49,E,22,8,2,2,3.6923076923076925,22,0.15384615384615385,0,0,3,1
51,E,22,9,2,2,3.76,22,0.16,0,0,3,1
53,E,22,9,3,2,3.9166666666666665,22,0.25,0,0,3,0
58,E,31,0,3,2,3.9166666666666665,22,0.25,0,0,4,1
62,E,31,0,1,4,4.275862068965517,31,0.06896551724137931,0,0,4,0
72,E,31,0,1,4,4.275862068965517,31,0.06896551724137931,0,0,5,0
3,D,0,0,0,0,0,0,0,0,0,1,1
8,D,0,0,1,5,4.275862068965517,0,0.06896551724137931,0,0,1,1
13,D,0,0,1,5,4.428571428571429,0,0.07142857142857142,0,1,1,1
17,D,0,1,1,4,4.333333333333333,5,0.07407407407407407,3,0,1,1
20,D,0,5,1,3,3.9615384615384617,5,0.07692307692307693,2,0,1,1
23,D,0,5,2,3,4.12,5,0.16,2,0,1,1
26,D,0,5,3,2,4.291666666666667,7,0.25,0,0,1,1
30,D,0,0,3,2,4.291666666666667,7,0.25,0,0,2,1
35,D,0,0,1,4,4.275862068965517,7,0.06896551724137931,0,0,2,1
39,D,0,0,1,4,4.275862068965517,7,0.06896551724137931,0,0,3,1
44,D,0,0,0,5,4.172413793103448,7,0.0,3,0,3,1
48,D,0,0,1,4,4.321428571428571,7,0.07142857142857142,0,0,3,0
65,D,0,0,1,4,4.321428571428571,7,0.07142857142857142,0,0,4,1
70,D,0,1,0,5,4.103448275862069,14,0.0,0,0,4,1
73,D,0,3,0,3,4.0,15,0.0,1,0,4,1
75,D,0,3,0,2,4.148148148148148,15,0.0,0,1,4,1
77,D,0,5,0,2,4.115384615384615,15,0.0,1,1,4,1
79,D,0,19,0,1,3.72,23,0.0,0,0,4,1
80,D,0,32,0,1,3.3333333333333335,23,0.0,0,0,4,0
84,D,32,0,0,1,3.3333333333333335,23,0.0,0,0,5,0
1,B,0,0,0,0,0,0,0,0,0,1,1
6,B,0,1,0,4,4.137931034482759,0,0.0,0,0,1,1
10,B,0,1,1,4,4.285714285714286,0,0.07142857142857142,0,0,1,1
14,B,0,1,2,4,4.444444444444445,0,0.14814814814814814,0,0,1,1
18,B,0,0,2,4,4.444444444444445,0,0.14814814814814814,0,0,2,1
22,B,0,0,1,3,4.275862068965517,0,0.06896551724137931,0,0,2,1
